,Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Borough,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability,URL
82,5/5/2024,190 East 7th Street,B/2,2300,2624,0.9,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.993718592,
83,5/5/2024,190 East 7th Street,615/2,2500,2624,1.0,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.990435277,
84,5/5/2024,190 East 7th Street,310/3,2400,2624,0.9,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.993215278,
85,5/5/2024,190 East 7th Street,609/1,2400,2624,0.9,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.993215278,
86,5/5/2024,190 East 7th Street,217/1,2500,2624,1.0,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.990435277,
87,5/5/2024,190 East 7th Street,505/1,2500,2624,1.0,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.990435277,
88,5/5/2024,190 East 7th Street,413/3,2400,2624,0.9,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.993215278,
89,5/5/2024,190 East 7th Street,119/3,2400,2624,0.9,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.993215278,
90,5/5/2024,190 East 7th Street,119/2,2150,2624,0.8,Studio,1.0,,,,10009,$$$,Manhattan,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,,,,0.995717233,
91,5/5/2024,201 West 136th Street,2W/4,1350,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998992983,
92,5/5/2024,201 West 136th Street,2E/4,1200,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999103517,
93,5/5/2024,201 West 136th Street,3E/3,1150,2624,0.4,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999340621,
94,5/5/2024,201 West 136th Street,5W/3,1400,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998953192,
95,5/5/2024,201 West 136th Street,5W/1,1350,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998992983,
96,5/5/2024,201 West 136th Street,5W/4,1400,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998953192,
97,5/5/2024,201 West 136th Street,3W/4,1300,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999031263,
98,5/5/2024,202 Scholes Street,2A/3,1700,2624,0.6,Studio,2.0,,,,11206,$$,Brooklyn,Williamsburg,,,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.987305916,
99,5/5/2024,202 Scholes Street,1B/1,1500,2624,0.6,Studio,2.0,,,,11206,$$,Brooklyn,Williamsburg,,,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.989110589,
100,5/5/2024,201 West 136th Street,5W/2,1350,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998992983,
101,5/5/2024,201 West 136th Street,1W/4,1300,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999031263,
102,5/5/2024,201 West 136th Street,2E/1,1200,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999103517,
103,5/5/2024,201 West 136th Street,3W/1,1300,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999031263,
104,5/5/2024,201 West 136th Street,3W/3,1350,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998992983,
105,5/5/2024,201 West 136th Street,1W/1,1300,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.999031263,
106,5/5/2024,201 West 136th Street,1W/2,1400,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998953192,
107,5/5/2024,201 West 136th Street,1W/3,1350,2624,0.5,Studio,1.0,,,,10030,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998992983,
108,5/5/2024,202 Scholes Street,1B/2,1400,2624,0.5,Studio,2.0,,,,11206,$$,Brooklyn,Williamsburg,,,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.992272609,
109,5/5/2024,202 Scholes Street,2A/1,1700,2624,0.6,Studio,2.0,,,,11206,$$,Brooklyn,Williamsburg,,,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.987305916,
110,5/5/2024,202 Scholes Street,1B/4,1250,2624,0.5,Studio,2.0,,,,11206,$$,Brooklyn,Williamsburg,,,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.99311571,
111,5/5/2024,213 East 26th Street,A/1,2400,2624,0.9,Studio,2.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.95249122,
112,5/5/2024,213 East 26th Street,2C/2,2400,2624,0.9,Studio,1.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.993333043,
113,5/5/2024,213 East 26th Street,1-May,2200,2624,0.8,Studio,1.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.995626025,
114,5/5/2024,213 East 26th Street,2C/1,2400,2624,0.9,Studio,1.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.993333043,
115,5/5/2024,213 East 26th Street,2C/3,2450,2624,0.9,Studio,1.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.993071158,
116,5/5/2024,213 East 26th Street,B,4200,2624,1.6,Studio,1.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.849025783,
117,5/5/2024,213 East 26th Street,A/2,2500,2624,1.0,Studio,2.0,,,,10010,$$$$,Manhattan,Kips Bay,,Midtown,Aya Co Living,5.0,15,1910.0,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,,0.934131386,
118,5/5/2024,224 East 59th Street,5FE/2,2200,2624,0.8,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.995655109,
119,5/5/2024,224 East 59th Street,4RE/1,2500,2624,1.0,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.990663023,
120,5/5/2024,224 East 59th Street,2FE/2,2500,2624,1.0,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.990663023,
121,5/5/2024,224 East 59th Street,4RW/1,2350,2624,0.9,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993627662,
122,5/5/2024,224 East 59th Street,2FW/1,2400,2624,0.9,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993377272,
123,5/5/2024,224 East 59th Street,2FW/2,2350,2624,0.9,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993627662,
124,5/5/2024,224 East 59th Street,4FE/1,2500,2624,1.0,Studio,1.0,,,,10022,$$$$,Manhattan,Sutton Place,Midtown East,Midtown,Aya Co Living,5.0,16,1904.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.990663023,
125,5/5/2024,271 West 119th Street,5W/2,1400,2624,0.5,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,12,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998330144,
126,5/5/2024,271 West 119th Street,4W/2,1300,2624,0.5,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,12,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.99845461,
127,5/5/2024,271 West 119th Street,5W/1,1400,2624,0.5,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,12,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.998330144,
128,5/5/2024,271 West 119th Street,3W/1,1450,2624,0.6,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,12,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.99773051,
129,5/5/2024,271 West 119th Street,3W/3,1500,2624,0.6,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,12,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,,0.997640951,
130,5/5/2024,31 Troutman Street,1R/1,1350,2624,0.5,Studio,2.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.99256445,
131,5/5/2024,31 Troutman Street,1R/4,1450,2624,0.6,Studio,1.5,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.996130204,
132,5/5/2024,31 Troutman Street,1B/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.99597775,
133,5/5/2024,31 Troutman Street,1R/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.99597775,
134,5/5/2024,31 Troutman Street,3R/1,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
135,5/5/2024,31 Troutman Street,4R/3,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
136,5/5/2024,31 Troutman Street,3R/2,1500,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998520767,
137,5/5/2024,31 Troutman Street,3R/1,1450,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998576972,
138,5/5/2024,31 Troutman Street,3R/2,1550,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998462346,
139,5/5/2024,31 Troutman Street,3R/3,1550,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998462346,
140,5/5/2024,31 Troutman Street,2R/3,1500,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998520767,
141,5/5/2024,31 Troutman Street,4R/2,1500,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998520767,
142,5/5/2024,31 Troutman Street,2R/3,1650,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998338502,
143,5/5/2024,31 Troutman Street,1R/3,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.99597775,
144,5/5/2024,31 Troutman Street,3R/2,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
145,5/5/2024,31 Troutman Street,1R/4,1500,2624,0.6,Studio,2.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.989110589,
146,5/5/2024,31 Troutman Street,2R/2,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
147,5/5/2024,31 Troutman Street,4R/3,1400,2624,0.5,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998953192,
148,5/5/2024,31 Troutman Street,1B/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.99597775,
149,5/5/2024,31 Troutman Street,2R/1,1550,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998462346,
150,5/5/2024,31 Troutman Street,2R/2,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
151,5/5/2024,31 Troutman Street,4R/2,1600,2624,0.6,Studio,1.0,,,,11206,$$$,Brooklyn,Bushwick,,,Aya Co Living,4.0,5,2019.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,,0.998401621,
152,5/5/2024,310 West 115th Street,8-Jan,1500,2624,0.6,Studio,1.5,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993595103,
153,5/5/2024,310 West 115th Street,10-Jan,1500,2624,0.6,Studio,1.5,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993595103,
154,5/5/2024,310 West 115th Street,13-Feb,1500,2624,0.6,Studio,1.5,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993595103,
155,5/5/2024,310 West 115th Street,14-Feb,1500,2624,0.6,Studio,1.5,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993595103,
156,5/5/2024,310 West 115th Street,3-Jan,1650,2624,0.6,Studio,1.0,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.997350566,
157,5/5/2024,310 West 115th Street,12-Feb,1550,2624,0.6,Studio,1.5,,,,10026,$$,Manhattan,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3.0,11,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,,0.993343443,
