Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Probability
5/5/2024,102 Jefferson Street,3-Feb,1300.0,2624,0.5,Studio,2.0,nan,nan,nan,11206,$$,Bushwick,nan,nan,Aya Co Living,3.0,2,2008.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9928453492088728
5/5/2024,102 Jefferson Street,2-Jan,1400.0,2624,0.5,Studio,1.5,nan,nan,nan,11206,$$,Bushwick,nan,nan,Aya Co Living,3.0,2,2008.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9971514559508572
5/5/2024,102 Jefferson Street,2-Feb,1350.0,2624,0.5,Studio,2.0,nan,nan,nan,11206,$$,Bushwick,nan,nan,Aya Co Living,3.0,2,2008.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9925644503932236
5/5/2024,102 Jefferson Street,2/,1300.0,2624,0.5,Studio,2.0,nan,nan,nan,11206,$$,Bushwick,nan,nan,Aya Co Living,3.0,2,2008.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9928453492088728
5/5/2024,102 Jefferson Street,4-Jan,1450.0,2624,0.6,Studio,1.5,nan,nan,nan,11206,$$,Bushwick,nan,nan,Aya Co Living,3.0,2,2008.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9961302041046508
5/5/2024,120 Mulberry Street,1-Feb,2350.0,2624,0.9,Studio,1.0,nan,nan,nan,10013,$$,Little Italy,Lower East Side,Lower Manhattan,Aya Co Living,5.0,8,1910.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9936276617304449
5/5/2024,120 Mulberry Street,2-Feb,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10013,$$,Little Italy,Lower East Side,Lower Manhattan,Aya Co Living,5.0,8,1910.0,Yes,Laundry in Building,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.993868642860898
5/5/2024,120 West 112th Street,3A/2,1600.0,2624,0.6,Studio,1.0,nan,nan,nan,10026,$$,South Harlem,Harlem,Upper Manhattan,Aya Co Living,6.0,24,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9974511205831311
5/5/2024,120 West 112th Street,4A/2,1550.0,2624,0.6,Studio,1.0,nan,nan,nan,10026,$$,South Harlem,Harlem,Upper Manhattan,Aya Co Living,6.0,24,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9975478677512807
5/5/2024,120 West 112th Street,3A/1,1500.0,2624,0.6,Studio,1.0,nan,nan,nan,10026,$$,South Harlem,Harlem,Upper Manhattan,Aya Co Living,6.0,24,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9976409513968135
5/5/2024,120 West 112th Street,3A/3,1600.0,2624,0.6,Studio,1.0,nan,nan,nan,10026,$$,South Harlem,Harlem,Upper Manhattan,Aya Co Living,6.0,24,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,Cats Allowed,Dogs Allowed,nan,nan,nan,nan,0.9974511205831311
5/5/2024,141 Hart Street,3-Feb,1350.0,2624,0.5,Studio,2.5,nan,nan,nan,11206,$,Bedford-Stuyvesant,nan,nan,Aya Co Living,4.0,3,2014.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,0.9799868849104841
5/5/2024,141 Hart Street,4-Feb,1400.0,2624,0.5,Studio,2.5,nan,nan,nan,11206,$,Bedford-Stuyvesant,nan,nan,Aya Co Living,4.0,3,2014.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,0.9792117201055518
5/5/2024,141 Hart Street,1,1300.0,2624,0.5,Studio,2.0,nan,nan,nan,11206,$,Bedford-Stuyvesant,nan,nan,Aya Co Living,4.0,3,2014.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,0.9928453492088728
5/5/2024,141 Hart Street,1-Mar,1300.0,2624,0.5,Studio,2.5,nan,nan,nan,11206,$,Bedford-Stuyvesant,nan,nan,Aya Co Living,4.0,3,2014.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,0.9807337136542815
5/5/2024,141 Hart Street,4-Jan,1350.0,2624,0.5,Studio,2.0,nan,nan,nan,11206,$,Bedford-Stuyvesant,nan,nan,Aya Co Living,4.0,3,2014.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,nan,Roof Deck,Walk up,nan,nan,nan,nan,nan,0.9925644503932236
5/5/2024,1433 Dekalb Avenue,8A/2,1800.0,2624,0.7,Studio,2.0,nan,nan,nan,11237,$$$,Bushwick,nan,nan,Aya Co Living,8.0,25,2013.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,0.9821481066184442
5/5/2024,1433 Dekalb Avenue,8A/4,1750.0,2624,0.7,Studio,2.0,nan,nan,nan,11237,$$$,Bushwick,nan,nan,Aya Co Living,8.0,25,2013.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,0.9828156993452367
5/5/2024,1433 Dekalb Avenue,8A/1,1800.0,2624,0.7,Studio,2.0,nan,nan,nan,11237,$$$,Bushwick,nan,nan,Aya Co Living,8.0,25,2013.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,0.9821481066184442
5/5/2024,1433 Dekalb Avenue,8C/4,1800.0,2624,0.7,Studio,2.0,nan,nan,nan,11237,$$$,Bushwick,nan,nan,Aya Co Living,8.0,25,2013.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,0.9821481066184442
5/5/2024,1433 Dekalb Avenue,8A/3,1850.0,2624,0.7,Studio,2.0,nan,nan,nan,11237,$$$,Bushwick,nan,nan,Aya Co Living,8.0,25,2013.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,nan,0.9814550679664434
5/5/2024,155 Meserole Street,1B/5,1650.0,2624,0.6,Studio,4.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,6.0,12,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,0.5941539157865895
5/5/2024,155 Meserole Street,1B/1,1300.0,2624,0.5,Studio,4.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,6.0,12,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,0.7153150636228611
5/5/2024,155 Meserole Street,1B/7,1300.0,2624,0.5,Studio,4.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,6.0,12,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,0.7153150636228611
5/5/2024,155 Meserole Street,1B/2,1450.0,2624,0.6,Studio,4.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,6.0,12,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Elevator(1),Furnished Apartments,Laundry in Building,Management Company,nan,nan,nan,nan,nan,nan,nan,0.6309596306197075
5/5/2024,161 Maujer Street,1B/2,1650.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9877830253254727
5/5/2024,161 Maujer Street,2A/1,1700.0,2624,0.6,Studio,1.5,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9953057514411994
5/5/2024,161 Maujer Street,2A/3,1650.0,2624,0.6,Studio,1.5,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9954835611215581
5/5/2024,161 Maujer Street,2A/1,1700.0,2624,0.6,Studio,1.5,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9953057514411994
5/5/2024,190 East 7th Street,217/3,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,616,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,616/3,2550.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9900607031471302
5/5/2024,190 East 7th Street,519/1,2200.0,2624,0.8,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9955485817534692
5/5/2024,190 East 7th Street,519/2,2000.0,2624,0.8,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.99618595104843
5/5/2024,161 Maujer Street,3B/1,1650.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9877830253254727
5/5/2024,161 Maujer Street,2B/1,1750.0,2624,0.7,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9828156993452367
5/5/2024,161 Maujer Street,2B/3,1650.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9877830253254727
5/5/2024,161 Maujer Street,1B/1,1550.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.98868473068646
5/5/2024,161 Maujer Street,2B/2,1750.0,2624,0.7,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,4.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9828156993452367
5/5/2024,163 Stanton Street,1-Nov,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10002,$$$,Lower East Side,Lower Manhattan,Lower Manhattan,Aya Co Living,5.0,18,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9934999181044901
5/5/2024,163 Stanton Street,2-Nov,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10002,$$$,Lower East Side,Lower Manhattan,Lower Manhattan,Aya Co Living,5.0,18,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9934999181044901
5/5/2024,163 Stanton Street,1-Jul,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10002,$$$,Lower East Side,Lower Manhattan,Lower Manhattan,Aya Co Living,5.0,18,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9929792065907435
5/5/2024,163 Stanton Street,2-Jul,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10002,$$$,Lower East Side,Lower Manhattan,Lower Manhattan,Aya Co Living,5.0,18,1900.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9934999181044901
5/5/2024,190 East 7th Street,505/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,208/3,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,615/1,2600.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9896716136339586
5/5/2024,190 East 7th Street,615/3,2450.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9929488000266085
5/5/2024,190 East 7th Street,616/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,B/1,2350.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9934717518790521
5/5/2024,190 East 7th Street,509/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,509/1,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,208/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,310/1,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,310/2,2450.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9929488000266085
5/5/2024,190 East 7th Street,609/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,609/3,2600.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9896716136339586
5/5/2024,190 East 7th Street,B/3,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9937185917408311
5/5/2024,190 East 7th Street,B/2,2300.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9937185917408311
5/5/2024,190 East 7th Street,615/2,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,310/3,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,609/1,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,217/1,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,505/1,2500.0,2624,1.0,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9904352765952962
5/5/2024,190 East 7th Street,413/3,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,119/3,2400.0,2624,0.9,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.993215278204404
5/5/2024,190 East 7th Street,119/2,2150.0,2624,0.8,Studio,1.0,nan,nan,nan,10009,$$$,East Village,Lower Manhattan,Lower Manhattan,Aya Co Living,7.0,124,2000.0,Yes,Available Furnished,Available Short Term,Deposit Free,Doorman,Elevator(1),Furnished Apartments,Gym,Laundry in Building,Management Company,nan,Roof Deck,nan,nan,nan,0.9957172330375478
5/5/2024,201 West 136th Street,2W/4,1350.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9989929833388349
5/5/2024,201 West 136th Street,2E/4,1200.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9991035168406583
5/5/2024,201 West 136th Street,3E/3,1150.0,2624,0.4,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9993406210935429
5/5/2024,201 West 136th Street,5W/3,1400.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9989531923670725
5/5/2024,201 West 136th Street,5W/1,1350.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9989929833388349
5/5/2024,201 West 136th Street,5W/4,1400.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9989531923670725
5/5/2024,201 West 136th Street,3W/4,1300.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9990312632535939
5/5/2024,202 Scholes Street,2A/3,1700.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9873059157167028
5/5/2024,202 Scholes Street,1B/1,1500.0,2624,0.6,Studio,2.0,nan,nan,nan,11206,$$,Williamsburg,nan,nan,Aya Co Living,3.0,8,1920.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9891105888462739
5/5/2024,201 West 136th Street,5W/2,1350.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9989929833388349
5/5/2024,201 West 136th Street,1W/4,1300.0,2624,0.5,Studio,1.0,nan,nan,nan,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5.0,9,1910.0,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,nan,Walk up,nan,nan,nan,nan,nan,nan,nan,0.9990312632535939
