Date active,Building address,Unit,Rent,Payment Standard (PS),Ratio,# Beds,# Baths,Months Free,Owner Paid,Rent Stabilized,Postal Code,Building Price Range,Neighborhood,Parent Neighborhood,Neighborhood3,Property Manager,Number of Floors,Number of Units,Year Built,Active,Amenities,,,,,,,,,,,,,
5/5/2024,201 West 136th Street,5W/1,1350,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,5W/4,1400,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,3W/4,1300,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,202 Scholes Street,2A/3,1700,2624,0.6,Studio,2,,,,11206,$$,Williamsburg,,,Aya Co Living,3,8,1920,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,202 Scholes Street,1B/1,1500,2624,0.6,Studio,2,,,,11206,$$,Williamsburg,,,Aya Co Living,3,8,1920,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,5W/2,1350,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,1W/4,1300,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,2E/1,1200,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,3W/1,1300,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,3W/3,1350,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,1W/1,1300,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,1W/2,1400,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,201 West 136th Street,1W/3,1350,2624,0.5,Studio,1,,,,10030,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,9,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,202 Scholes Street,1B/2,1400,2624,0.5,Studio,2,,,,11206,$$,Williamsburg,,,Aya Co Living,3,8,1920,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,202 Scholes Street,2A/1,1700,2624,0.6,Studio,2,,,,11206,$$,Williamsburg,,,Aya Co Living,3,8,1920,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,202 Scholes Street,1B/4,1250,2624,0.5,Studio,2,,,,11206,$$,Williamsburg,,,Aya Co Living,3,8,1920,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,213 East 26th Street,A/1,2400,2624,0.9,Studio,2,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,2C/2,2400,2624,0.9,Studio,1,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,1-May,2200,2624,0.8,Studio,1,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,2C/1,2400,2624,0.9,Studio,1,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,2C/3,2450,2624,0.9,Studio,1,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,B,4200,2624,1.6,Studio,1,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,213 East 26th Street,A/2,2500,2624,1,Studio,2,,,,10010,$$$$,Kips Bay,,Midtown,Aya Co Living,5,15,1910,Yes,Laundry in Building,Management Company,,Walk up,,,,,,,,,,
5/5/2024,224 East 59th Street,5FE/2,2200,2624,0.8,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,4RE/1,2500,2624,1,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,2FE/2,2500,2624,1,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,4RW/1,2350,2624,0.9,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,2FW/1,2400,2624,0.9,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,2FW/2,2350,2624,0.9,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,224 East 59th Street,4FE/1,2500,2624,1,Studio,1,,,,10022,$$$$,Sutton Place,Midtown East,Midtown,Aya Co Living,5,16,1904,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,271 West 119th Street,5W/2,1400,2624,0.5,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,12,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,271 West 119th Street,4W/2,1300,2624,0.5,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,12,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,271 West 119th Street,5W/1,1400,2624,0.5,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,12,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,271 West 119th Street,3W/1,1450,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,12,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,271 West 119th Street,3W/3,1500,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,5,12,1910,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Management Company,,Walk up,,,,,,,
5/5/2024,31 Troutman Street,1R/1,1350,2624,0.5,Studio,2,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1R/4,1450,2624,0.6,Studio,1.5,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1B/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1R/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/1,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,4R/3,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/2,1500,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/1,1450,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/2,1550,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/3,1550,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,2R/3,1500,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,4R/2,1500,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,2R/3,1650,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1R/3,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,3R/2,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1R/4,1500,2624,0.6,Studio,2,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,2R/2,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,4R/3,1400,2624,0.5,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,1B/2,1500,2624,0.6,Studio,1.5,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,2R/1,1550,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,2R/2,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,31 Troutman Street,4R/2,1600,2624,0.6,Studio,1,,,,11206,$$$,Bushwick,,,Aya Co Living,4,5,2019,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,,
5/5/2024,310 West 115th Street,8-Jan,1500,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,10-Jan,1500,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,13-Feb,1500,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,14-Feb,1500,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,3-Jan,1650,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,12-Feb,1550,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,0/5,1500,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,11-Feb,1550,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,0/6,1700,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,1-Jan,1600,2624,0.6,Studio,1,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,310 West 115th Street,7-Jan,1500,2624,0.6,Studio,1.5,,,,10026,$$,Central Harlem,Harlem,Upper Manhattan,Aya Co Living,3,11,1900,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Laundry in Building,Management Company,,Walk up,,,,,,
5/5/2024,315 Seigel Street,302/4,1600,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,309/2,1450,2624,0.6,Studio,1,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,309/4,1400,2624,0.5,Studio,1,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,311/1,1450,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,311/3,1550,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,311/4,1250,2624,0.5,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,213/2,1300,2624,0.5,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,213/3,1550,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,302/1,1450,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,309/3,1500,2624,0.6,Studio,1,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,311/6,1250,2624,0.5,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,213/4,1500,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,302/2,1500,2624,0.6,Studio,2,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,315 Seigel Street,309/1,1300,2624,0.5,Studio,1,,,,11206,$,East Williamsburg,,,Aya Co Living,3,50,1951,Yes,Available Furnished,Available Short Term,Deposit Free,Furnished Apartments,Gym,Laundry in Building,Management Company,,Roof Deck,Walk up,,,,
5/5/2024,321 West 42nd Street,3W/1,1950,2624,0.7,Studio,1,,,,10036,$$,Hell's Kitchen,Midtown West,Midtown,Aya Co Living,5,12,1930,Yes,Available Furnished,Available Short Term,Furnished Apartments,Management Company,,Walk up,,,,,,,,
